Time,Steering,SignalStatus
2025-06-02T16:35:14.701334,-0.04260901134037766,Yellow
2025-06-02T16:35:14.748376,-0.0707703313686118,Yellow
2025-06-02T16:35:14.795922,-0.08978112459385056,Yellow
2025-06-02T16:35:14.843479,-0.10308867985151768,Yellow
2025-06-02T16:35:14.891027,-0.09960794727901412,Yellow
2025-06-02T16:35:14.937075,-0.09717143447826161,Yellow
2025-06-02T16:35:14.984288,-0.09143732274712024,Yellow
2025-06-02T16:35:15.031442,-0.08742344453532128,Yellow
2025-06-02T16:35:15.077481,-0.06376313432771999,Yellow
2025-06-02T16:35:15.125122,-0.047200917182399105,Yellow
2025-06-02T16:35:15.172641,-0.007037640397373128,Yellow
2025-06-02T16:35:15.219650,0.021076653352145053,Yellow
2025-06-02T16:35:15.266701,0.0693692152853157,Yellow
2025-06-02T16:35:15.313796,0.10317400863853514,Yellow
2025-06-02T16:35:15.359882,0.12683736398578876,Yellow
2025-06-02T16:35:15.406915,0.13805198873413438,Yellow
2025-06-02T16:35:15.454482,0.1459022260579763,Yellow
2025-06-02T16:35:15.500951,0.14419058601670548,Yellow
2025-06-02T16:35:15.548500,0.1429924379878159,Yellow
2025-06-02T16:35:15.595560,0.13863810936759324,Red
2025-06-02T16:35:15.642491,0.13222457198406545,Red
2025-06-02T16:35:15.690234,0.12773509581559597,Red
2025-06-02T16:35:15.737277,0.07381363244624524,Red
2025-06-02T16:35:15.784337,0.036068608087699724,Red
2025-06-02T16:35:15.830517,-0.017165851661880033,Red
2025-06-02T16:35:15.877066,-0.05442997348658586,Red
2025-06-02T16:35:15.922615,-0.08051485876387994,Red
2025-06-02T16:35:15.969496,-0.10561524249218551,Red
2025-06-02T16:35:16.016535,-0.12312066311112893,Red
2025-06-02T16:35:16.064471,-0.12638864495486316,Red
2025-06-02T16:35:16.112033,-0.1236265714435896,Red
2025-06-02T16:35:16.159618,-0.1088024949856981,Yellow
2025-06-02T16:35:16.206785,-0.08775375764368662,Yellow
2025-06-02T16:35:16.254363,-0.06950401650427859,Yellow
2025-06-02T16:35:16.300573,-0.05210054313730554,Yellow
2025-06-02T16:35:16.347174,-0.039918111780424405,Yellow
2025-06-02T16:35:16.393774,-0.036673485401667795,Yellow
2025-06-02T16:35:16.439704,-0.03440224693653817,Yellow
2025-06-02T16:35:16.485449,0.036716426571145815,Yellow
2025-06-02T16:35:16.532720,0.0864994980265246,Yellow
2025-06-02T16:35:16.579620,0.12720702304528975,Yellow
2025-06-02T16:35:16.626662,0.1585086467351593,Yellow
2025-06-02T16:35:16.673252,0.18041978331806802,Yellow
2025-06-02T16:35:16.719820,0.22389567369403224,Yellow
2025-06-02T16:35:16.766762,0.25432879695720717,Yellow
2025-06-02T16:35:16.813800,0.2709444832414296,Yellow
2025-06-02T16:35:16.861101,0.24487891359894817,Yellow
2025-06-02T16:35:16.908151,0.19268949771561764,Yellow
2025-06-02T16:35:16.955272,0.15264128159728624,Yellow
2025-06-02T16:35:17.017452,0.1371334464140026,Yellow
2025-06-02T16:35:17.064705,0.12276233678570407,Yellow
2025-06-02T16:35:17.111348,0.08479040674227188,Red
2025-06-02T16:35:17.158190,0.05821005571186936,Red
2025-06-02T16:35:17.204111,-0.003154817245301835,Red
2025-06-02T16:35:17.266675,-0.04825753220948384,Red
2025-06-02T16:35:17.328366,-0.09378584237717552,Red
2025-06-02T16:35:17.376389,-0.13681806905345195,Red
2025-06-02T16:35:17.423742,-0.16568922075920556,Yellow
2025-06-02T16:35:17.470650,-0.18871653106118516,Yellow
2025-06-02T16:35:17.516555,-0.2048356482725709,Yellow
2025-06-02T16:35:17.564273,-0.190969613769547,Yellow
2025-06-02T16:35:17.610413,-0.18126338961743024,Yellow
2025-06-02T16:35:17.656803,-0.17412139718846376,Yellow
2025-06-02T16:35:17.704394,-0.174733502259663,Yellow
2025-06-02T16:35:17.751899,-0.15524010080950248,Yellow
2025-06-02T16:35:17.799273,-0.1529676827609514,Yellow
2025-06-02T16:35:17.843333,-0.15137699012696568,Yellow
2025-06-02T16:35:17.877388,-0.14557600528317563,Yellow
2025-06-02T16:35:17.924844,-0.13803918977302818,Yellow
2025-06-02T16:35:17.971639,-0.09409154391592499,Yellow
2025-06-02T16:35:18.019210,-0.085577456458549,Yellow
2025-06-02T16:35:18.065194,-0.08078947023838579,Yellow
2025-06-02T16:35:18.111299,0.05542297047224768,Yellow
2025-06-02T16:35:18.151145,0.1507716789696911,Yellow
2025-06-02T16:35:18.188213,0.21751577491790147,Yellow
2025-06-02T16:35:18.233779,0.26243748221209706,Yellow
2025-06-02T16:35:18.280141,0.29388267731803397,Yellow
2025-06-02T16:35:18.326204,0.3148455953130763,Yellow
2025-06-02T16:35:18.374277,0.329519637909606,Yellow
2025-06-02T16:35:18.420725,0.33953077824508393,Red
2025-06-02T16:35:18.468504,0.3444834623447723,Red
2025-06-02T16:35:18.515121,0.2752940912145541,Red
2025-06-02T16:35:18.561680,0.20791921815462075,Red
2025-06-02T16:35:18.609295,0.14786618201266738,Red
2025-06-02T16:35:18.655332,-0.12422613055674522,Red
2025-06-02T16:35:18.696669,-0.31469074935533403,Red
2025-06-02T16:35:18.731713,-0.5499691075143462,Red
2025-06-02T16:35:18.779271,-0.6971242418999545,Red
2025-06-02T16:35:18.826066,-0.75,Red
2025-06-02T16:35:18.872658,-0.75,Red
2025-06-02T16:35:18.920231,-0.75,Red
2025-06-02T16:35:18.966620,-0.75,Red
2025-06-02T16:35:19.014006,-0.75,Red
2025-06-02T16:35:19.061569,-0.75,Red
2025-06-02T16:35:19.108621,-0.75,Red
2025-06-02T16:35:19.155064,-0.75,Red
2025-06-02T16:35:19.201863,-0.75,Red
2025-06-02T16:35:19.249414,-0.75,Red
2025-06-02T16:35:19.296971,-0.75,Red
2025-06-02T16:35:19.343518,-0.739957764185965,Red
2025-06-02T16:35:19.389736,-0.7329281991161406,Red
2025-06-02T16:35:19.436749,-0.6173020796533673,Red
2025-06-02T16:35:19.482629,-0.5363637960294261,Red
2025-06-02T16:35:19.530182,-0.47267574749266716,No Signal
2025-06-02T16:35:19.576306,-0.45224247154904335,No Signal
2025-06-02T16:35:19.622298,-0.3523923033885067,No Signal
2025-06-02T16:35:19.669270,-0.17098667535256182,No Signal
2025-06-02T16:35:19.715305,-0.07577880795200251,No Signal
2025-06-02T16:35:19.776408,-0.009133300771611008,No Signal
2025-06-02T16:35:19.823958,0.02910243894834523,No Signal
2025-06-02T16:35:19.862996,0.055867456752314595,No Signal
2025-06-02T16:35:19.903086,0.07941134519952348,No Signal
2025-06-02T16:35:19.949174,0.09589206711256967,No Signal
2025-06-02T16:35:19.995730,0.06172544745170202,No Signal
2025-06-02T16:35:20.042100,0.04039022640679467,Red
2025-06-02T16:35:20.088399,0.02545557167535952,Red
2025-06-02T16:35:20.133803,0.0244636058557446,Red
2025-06-02T16:35:20.182219,0.023769229782014154,Red
2025-06-02T16:35:20.229460,0.02093941653040284,Red
2025-06-02T16:35:20.277040,0.019495296952496605,Red
2025-06-02T16:35:20.324613,0.018484413247962236,Red
2025-06-02T16:35:20.371371,0.014998530147136854,Red
2025-06-02T16:35:20.417415,0.012558411976559086,Red
2025-06-02T16:35:20.464734,0.012504240803027335,Red
2025-06-02T16:35:20.512268,0.013156598647408611,Red
2025-06-02T16:35:20.559413,0.013613249138475505,Red
2025-06-02T16:35:20.606430,0.013110490583217869,Red
2025-06-02T16:35:20.653982,0.012758559594537526,Red
2025-06-02T16:35:20.700352,0.012901541716843837,Red
2025-06-02T16:35:20.746412,0.011749117499980328,Red
2025-06-02T16:35:20.794480,0.010942420548175869,Red
2025-06-02T16:35:20.841822,0.014628581906539765,Red
2025-06-02T16:35:20.888382,0.017070903585481443,Red
2025-06-02T16:35:20.933824,0.018780528760740618,Red
2025-06-02T16:35:20.980891,0.01849364493514361,Red
2025-06-02T16:35:21.028457,0.0182928262572257,Red
2025-06-02T16:35:21.074508,0.019188475461754978,Red
2025-06-02T16:35:21.121194,0.017374353156852367,Red
2025-06-02T16:35:21.182766,0.01610446754342054,Red
2025-06-02T16:35:21.229313,0.01791070890448505,No Signal
2025-06-02T16:35:21.276134,0.019175077857230206,No Signal
2025-06-02T16:35:21.323074,0.020164594195443263,Red
2025-06-02T16:35:21.367297,0.020030573668092994,Red
2025-06-02T16:35:21.401352,0.019936759298947802,Red
2025-06-02T16:35:21.444396,0.018699214240546172,No Signal
2025-06-02T16:35:21.480952,0.016326760579093894,No Signal
2025-06-02T16:35:21.528495,0.014666043016077298,No Signal
2025-06-02T16:35:21.575115,0.015403244314027677,Red
2025-06-02T16:35:21.623665,0.015919285222592946,Red
2025-06-02T16:35:21.669423,0.01628051385858863,Red
2025-06-02T16:35:21.715663,0.01561503471091833,Red
2025-06-02T16:35:21.761729,0.01514919930754912,Red
2025-06-02T16:35:21.808351,0.014881771083585103,Red
2025-06-02T16:35:21.871396,0.012533754128354961,Red
2025-06-02T16:35:21.916836,0.010890142259693864,Red
2025-06-02T16:35:21.963990,0.009884204575307871,Red
2025-06-02T16:35:22.011068,0.00983435073367893,Red
2025-06-02T16:35:22.058155,0.009799453044538674,Red
2025-06-02T16:35:22.105423,0.010406076917770984,No Signal
2025-06-02T16:35:22.152307,0.010830713629033602,No Signal
2025-06-02T16:35:22.199189,0.013306092978531626,Red
2025-06-02T16:35:22.246190,0.015038858523180243,Red
2025-06-02T16:35:22.293418,0.015079919404434273,Red
2025-06-02T16:35:22.340474,0.014991105829331258,Red
2025-06-02T16:35:22.386545,0.014928936326759146,Red
2025-06-02T16:35:22.433373,0.016057292674958666,No Signal
2025-06-02T16:35:22.479767,0.017472415331488824,No Signal
2025-06-02T16:35:22.511303,0.01846300119105993,No Signal
2025-06-02T16:35:22.554229,0.01908431295564585,No Signal
2025-06-02T16:35:22.586758,0.019519231190855992,No Signal
2025-06-02T16:35:22.620262,0.019823673955503093,No Signal
2025-06-02T16:35:22.668322,0.021149625146718906,No Signal
2025-06-02T16:35:22.708327,0.02207779098056998,No Signal
2025-06-02T16:35:22.746394,0.022727507064265726,No Signal
2025-06-02T16:35:22.786471,0.021978993921643396,No Signal
2025-06-02T16:35:22.825556,0.021317102123216917,No Signal
2025-06-02T16:35:22.871786,0.020853777864318378,No Signal
2025-06-02T16:35:22.919329,0.01907665919226299,No Signal
2025-06-02T16:35:22.966513,0.017832676121824216,No Signal
2025-06-02T16:35:23.013787,0.018133762972517075,Red
2025-06-02T16:35:23.055842,0.017799398313337843,Red
2025-06-02T16:35:23.093416,0.01756534305191238,No Signal
2025-06-02T16:35:23.141329,0.0186901342509522,No Signal
2025-06-02T16:35:23.182136,0.019477488090280073,No Signal
2025-06-02T16:35:23.219184,0.020028635777809587,No Signal
2025-06-02T16:35:23.265225,0.018886013085588668,No Signal
2025-06-02T16:35:23.306852,0.018086177201034028,No Signal
2025-06-02T16:35:23.342914,0.018698167081845775,Red
2025-06-02T16:35:23.388741,0.019031470100900613,Red
2025-06-02T16:35:23.434940,0.019264782214238996,Red
2025-06-02T16:35:23.481996,0.020609005797259335,Red
2025-06-02T16:35:23.529540,0.021549962305373576,Red
2025-06-02T16:35:23.566742,0.023288203108154375,No Signal
2025-06-02T16:35:23.606793,0.02450497167010093,No Signal
2025-06-02T16:35:23.653217,0.02535670966346352,No Signal
2025-06-02T16:35:23.699353,0.025547191853895798,No Signal
2025-06-02T16:35:23.747393,0.025680529387198395,No Signal
2025-06-02T16:35:23.793632,0.028588561272106326,No Signal
2025-06-02T16:35:23.840735,0.02898540417486154,No Signal
2025-06-02T16:35:23.871482,0.02926319420679019,No Signal
2025-06-02T16:35:23.918502,0.02980817730218692,Red
2025-06-02T16:35:23.964451,0.030189665468964635,Red
2025-06-02T16:35:24.005056,0.029284832185709035,Red
2025-06-02T16:35:24.038588,0.030185205292545245,No Signal
2025-06-02T16:35:24.073089,0.031061363566706322,No Signal
2025-06-02T16:35:24.119999,0.03167467435861908,No Signal
2025-06-02T16:35:24.151529,0.0318422921321362,Red
2025-06-02T16:35:24.199297,0.031489880368123335,Red
2025-06-02T16:35:24.245950,0.031243192133314328,Red
2025-06-02T16:35:24.290315,0.03155278440207723,Red
2025-06-02T16:35:24.337153,0.03294137399021127,Red
2025-06-02T16:35:24.399725,0.0339133867019051,Red
2025-06-02T16:35:24.446371,0.03500179423645572,Red
2025-06-02T16:35:24.492569,0.03576367951064115,Red
2025-06-02T16:35:24.540456,0.035344031573734315,Red
2025-06-02T16:35:24.587541,0.03505027801789953,Red
2025-06-02T16:35:24.634043,0.03397236430594006,Red
2025-06-02T16:35:24.696305,0.037993510710836204,Red
2025-06-02T16:35:24.743514,0.0408083131942635,Red
2025-06-02T16:35:24.789512,0.04139514290774263,Red
2025-06-02T16:35:24.836607,0.04180592370717801,Red
2025-06-02T16:35:24.883785,0.04092159526678279,Red
2025-06-02T16:35:24.930177,0.04147983718656151,No Signal
2025-06-02T16:35:24.977590,0.04187060653040661,No Signal
2025-06-02T16:35:25.024070,0.04180840793956218,Red
2025-06-02T16:35:25.071276,0.04103837585048107,Red
2025-06-02T16:35:25.117103,0.040499353388124305,Red
2025-06-02T16:35:25.163995,0.04575967276883276,Red
2025-06-02T16:35:25.211559,0.04856209825083123,Red
2025-06-02T16:35:25.258192,0.049351921088230145,Red
2025-06-02T16:35:25.305704,0.05023227803132144,Red
2025-06-02T16:35:25.351752,0.050848527891485334,Red
2025-06-02T16:35:25.398172,0.04949658360345553,Red
2025-06-02T16:35:25.444729,0.04855022260183466,Red
2025-06-02T16:35:25.490455,0.04788776990070006,Red
2025-06-02T16:35:25.537499,0.04758142324195149,Red
2025-06-02T16:35:25.584575,0.047366980580827486,Red
2025-06-02T16:35:25.624621,0.048843952909448374,Red
2025-06-02T16:35:25.662661,0.04987783353948298,Red
2025-06-02T16:35:25.703317,0.05060154998050722,Red
2025-06-02T16:35:25.733855,0.05244989413889859,Red
2025-06-02T16:35:25.771443,0.053743735049772555,Red
2025-06-02T16:35:25.818498,0.054649423687384326,Red
2025-06-02T16:35:25.859046,0.05468152976543511,Red
2025-06-02T16:35:25.896587,0.05470400402007067,Red
2025-06-02T16:35:25.943591,0.05471973599831556,Red
2025-06-02T16:35:25.990678,0.05786197650967245,Red
2025-06-02T16:35:26.051431,0.06006154486762229,Red
2025-06-02T16:35:26.098568,0.060429367718187174,Red
2025-06-02T16:35:26.146067,0.060686843713582586,Red
2025-06-02T16:35:26.192578,0.06150194572590064,Red
2025-06-02T16:35:26.240324,0.0645112150984763,Red
2025-06-02T16:35:26.287182,0.06661770365927926,Red
2025-06-02T16:35:26.334752,0.06908945296561736,Red
2025-06-02T16:35:26.382017,0.07081967748005402,Red
